sample_id,local_sample_id,batch_start,batch_end,batch_name,sample_id_mode,sample_id_warning,file,file_path,relative_path,parent_dir,suffix,sample_slot,well_start,well_end,sample_layout
112,56,1,1600,结果1-1600,two_per_file,,检测结果 (56).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (56).csv,结果汇总\结果1-1600\10-99\检测结果 (56).csv,10-99,.csv,2,16,30,two_per_file_15x2
113,57,1,1600,结果1-1600,two_per_file,,检测结果 (57).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (57).csv,结果汇总\结果1-1600\10-99\检测结果 (57).csv,10-99,.csv,1,1,15,two_per_file_15x2
114,57,1,1600,结果1-1600,two_per_file,,检测结果 (57).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (57).csv,结果汇总\结果1-1600\10-99\检测结果 (57).csv,10-99,.csv,2,16,30,two_per_file_15x2
115,58,1,1600,结果1-1600,two_per_file,,检测结果 (58).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (58).csv,结果汇总\结果1-1600\10-99\检测结果 (58).csv,10-99,.csv,1,1,15,two_per_file_15x2
116,58,1,1600,结果1-1600,two_per_file,,检测结果 (58).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (58).csv,结果汇总\结果1-1600\10-99\检测结果 (58).csv,10-99,.csv,2,16,30,two_per_file_15x2
117,59,1,1600,结果1-1600,two_per_file,,检测结果 (59).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (59).csv,结果汇总\结果1-1600\10-99\检测结果 (59).csv,10-99,.csv,1,1,15,two_per_file_15x2
118,59,1,1600,结果1-1600,two_per_file,,检测结果 (59).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (59).csv,结果汇总\结果1-1600\10-99\检测结果 (59).csv,10-99,.csv,2,16,30,two_per_file_15x2
119,60,1,1600,结果1-1600,two_per_file,,检测结果 (60).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (60).csv,结果汇总\结果1-1600\10-99\检测结果 (60).csv,10-99,.csv,1,1,15,two_per_file_15x2
120,60,1,1600,结果1-1600,two_per_file,,检测结果 (60).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (60).csv,结果汇总\结果1-1600\10-99\检测结果 (60).csv,10-99,.csv,2,16,30,two_per_file_15x2
121,61,1,1600,结果1-1600,two_per_file,,检测结果 (61).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (61).csv,结果汇总\结果1-1600\10-99\检测结果 (61).csv,10-99,.csv,1,1,15,two_per_file_15x2
122,61,1,1600,结果1-1600,two_per_file,,检测结果 (61).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (61).csv,结果汇总\结果1-1600\10-99\检测结果 (61).csv,10-99,.csv,2,16,30,two_per_file_15x2
123,62,1,1600,结果1-1600,two_per_file,,检测结果 (62).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (62).csv,结果汇总\结果1-1600\10-99\检测结果 (62).csv,10-99,.csv,1,1,15,two_per_file_15x2
124,62,1,1600,结果1-1600,two_per_file,,检测结果 (62).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (62).csv,结果汇总\结果1-1600\10-99\检测结果 (62).csv,10-99,.csv,2,16,30,two_per_file_15x2
125,63,1,1600,结果1-1600,two_per_file,,检测结果 (63).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (63).csv,结果汇总\结果1-1600\10-99\检测结果 (63).csv,10-99,.csv,1,1,15,two_per_file_15x2
126,63,1,1600,结果1-1600,two_per_file,,检测结果 (63).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (63).csv,结果汇总\结果1-1600\10-99\检测结果 (63).csv,10-99,.csv,2,16,30,two_per_file_15x2
127,64,1,1600,结果1-1600,two_per_file,,检测结果 (64).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (64).csv,结果汇总\结果1-1600\10-99\检测结果 (64).csv,10-99,.csv,1,1,15,two_per_file_15x2
128,64,1,1600,结果1-1600,two_per_file,,检测结果 (64).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (64).csv,结果汇总\结果1-1600\10-99\检测结果 (64).csv,10-99,.csv,2,16,30,two_per_file_15x2
129,65,1,1600,结果1-1600,two_per_file,,检测结果 (65).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (65).csv,结果汇总\结果1-1600\10-99\检测结果 (65).csv,10-99,.csv,1,1,15,two_per_file_15x2
130,65,1,1600,结果1-1600,two_per_file,,检测结果 (65).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (65).csv,结果汇总\结果1-1600\10-99\检测结果 (65).csv,10-99,.csv,2,16,30,two_per_file_15x2
131,66,1,1600,结果1-1600,two_per_file,,检测结果 (66).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (66).csv,结果汇总\结果1-1600\10-99\检测结果 (66).csv,10-99,.csv,1,1,15,two_per_file_15x2
132,66,1,1600,结果1-1600,two_per_file,,检测结果 (66).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (66).csv,结果汇总\结果1-1600\10-99\检测结果 (66).csv,10-99,.csv,2,16,30,two_per_file_15x2
133,67,1,1600,结果1-1600,two_per_file,,检测结果 (67).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (67).csv,结果汇总\结果1-1600\10-99\检测结果 (67).csv,10-99,.csv,1,1,15,two_per_file_15x2
134,67,1,1600,结果1-1600,two_per_file,,检测结果 (67).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (67).csv,结果汇总\结果1-1600\10-99\检测结果 (67).csv,10-99,.csv,2,16,30,two_per_file_15x2
135,68,1,1600,结果1-1600,two_per_file,,检测结果 (68).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (68).csv,结果汇总\结果1-1600\10-99\检测结果 (68).csv,10-99,.csv,1,1,15,two_per_file_15x2
136,68,1,1600,结果1-1600,two_per_file,,检测结果 (68).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (68).csv,结果汇总\结果1-1600\10-99\检测结果 (68).csv,10-99,.csv,2,16,30,two_per_file_15x2
137,69,1,1600,结果1-1600,two_per_file,,检测结果 (69).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (69).csv,结果汇总\结果1-1600\10-99\检测结果 (69).csv,10-99,.csv,1,1,15,two_per_file_15x2
138,69,1,1600,结果1-1600,two_per_file,,检测结果 (69).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (69).csv,结果汇总\结果1-1600\10-99\检测结果 (69).csv,10-99,.csv,2,16,30,two_per_file_15x2
139,70,1,1600,结果1-1600,two_per_file,,检测结果 (70).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (70).csv,结果汇总\结果1-1600\10-99\检测结果 (70).csv,10-99,.csv,1,1,15,two_per_file_15x2
140,70,1,1600,结果1-1600,two_per_file,,检测结果 (70).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (70).csv,结果汇总\结果1-1600\10-99\检测结果 (70).csv,10-99,.csv,2,16,30,two_per_file_15x2
141,71,1,1600,结果1-1600,two_per_file,,检测结果 (71).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (71).csv,结果汇总\结果1-1600\10-99\检测结果 (71).csv,10-99,.csv,1,1,15,two_per_file_15x2
142,71,1,1600,结果1-1600,two_per_file,,检测结果 (71).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (71).csv,结果汇总\结果1-1600\10-99\检测结果 (71).csv,10-99,.csv,2,16,30,two_per_file_15x2
143,72,1,1600,结果1-1600,two_per_file,,检测结果 (72).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (72).csv,结果汇总\结果1-1600\10-99\检测结果 (72).csv,10-99,.csv,1,1,15,two_per_file_15x2
144,72,1,1600,结果1-1600,two_per_file,,检测结果 (72).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (72).csv,结果汇总\结果1-1600\10-99\检测结果 (72).csv,10-99,.csv,2,16,30,two_per_file_15x2
145,73,1,1600,结果1-1600,two_per_file,,检测结果 (73).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (73).csv,结果汇总\结果1-1600\10-99\检测结果 (73).csv,10-99,.csv,1,1,15,two_per_file_15x2
146,73,1,1600,结果1-1600,two_per_file,,检测结果 (73).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (73).csv,结果汇总\结果1-1600\10-99\检测结果 (73).csv,10-99,.csv,2,16,30,two_per_file_15x2
147,74,1,1600,结果1-1600,two_per_file,,检测结果 (74).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (74).csv,结果汇总\结果1-1600\10-99\检测结果 (74).csv,10-99,.csv,1,1,15,two_per_file_15x2
148,74,1,1600,结果1-1600,two_per_file,,检测结果 (74).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (74).csv,结果汇总\结果1-1600\10-99\检测结果 (74).csv,10-99,.csv,2,16,30,two_per_file_15x2
149,75,1,1600,结果1-1600,two_per_file,,检测结果 (75).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (75).csv,结果汇总\结果1-1600\10-99\检测结果 (75).csv,10-99,.csv,1,1,15,two_per_file_15x2
150,75,1,1600,结果1-1600,two_per_file,,检测结果 (75).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (75).csv,结果汇总\结果1-1600\10-99\检测结果 (75).csv,10-99,.csv,2,16,30,two_per_file_15x2
151,76,1,1600,结果1-1600,two_per_file,,检测结果 (76).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (76).csv,结果汇总\结果1-1600\10-99\检测结果 (76).csv,10-99,.csv,1,1,15,two_per_file_15x2
152,76,1,1600,结果1-1600,two_per_file,,检测结果 (76).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (76).csv,结果汇总\结果1-1600\10-99\检测结果 (76).csv,10-99,.csv,2,16,30,two_per_file_15x2
153,77,1,1600,结果1-1600,two_per_file,,检测结果 (77).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (77).csv,结果汇总\结果1-1600\10-99\检测结果 (77).csv,10-99,.csv,1,1,15,two_per_file_15x2
154,77,1,1600,结果1-1600,two_per_file,,检测结果 (77).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (77).csv,结果汇总\结果1-1600\10-99\检测结果 (77).csv,10-99,.csv,2,16,30,two_per_file_15x2
155,78,1,1600,结果1-1600,two_per_file,,检测结果 (78).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (78).csv,结果汇总\结果1-1600\10-99\检测结果 (78).csv,10-99,.csv,1,1,15,two_per_file_15x2
156,78,1,1600,结果1-1600,two_per_file,,检测结果 (78).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (78).csv,结果汇总\结果1-1600\10-99\检测结果 (78).csv,10-99,.csv,2,16,30,two_per_file_15x2
157,79,1,1600,结果1-1600,two_per_file,,检测结果 (79).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (79).csv,结果汇总\结果1-1600\10-99\检测结果 (79).csv,10-99,.csv,1,1,15,two_per_file_15x2
158,79,1,1600,结果1-1600,two_per_file,,检测结果 (79).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (79).csv,结果汇总\结果1-1600\10-99\检测结果 (79).csv,10-99,.csv,2,16,30,two_per_file_15x2
159,80,1,1600,结果1-1600,two_per_file,,检测结果 (80).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (80).csv,结果汇总\结果1-1600\10-99\检测结果 (80).csv,10-99,.csv,1,1,15,two_per_file_15x2
160,80,1,1600,结果1-1600,two_per_file,,检测结果 (80).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (80).csv,结果汇总\结果1-1600\10-99\检测结果 (80).csv,10-99,.csv,2,16,30,two_per_file_15x2
161,81,1,1600,结果1-1600,two_per_file,,检测结果 (81).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (81).csv,结果汇总\结果1-1600\10-99\检测结果 (81).csv,10-99,.csv,1,1,15,two_per_file_15x2
162,81,1,1600,结果1-1600,two_per_file,,检测结果 (81).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (81).csv,结果汇总\结果1-1600\10-99\检测结果 (81).csv,10-99,.csv,2,16,30,two_per_file_15x2
163,82,1,1600,结果1-1600,two_per_file,,检测结果 (82).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (82).csv,结果汇总\结果1-1600\10-99\检测结果 (82).csv,10-99,.csv,1,1,15,two_per_file_15x2
164,82,1,1600,结果1-1600,two_per_file,,检测结果 (82).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (82).csv,结果汇总\结果1-1600\10-99\检测结果 (82).csv,10-99,.csv,2,16,30,two_per_file_15x2
165,83,1,1600,结果1-1600,two_per_file,,检测结果 (83).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (83).csv,结果汇总\结果1-1600\10-99\检测结果 (83).csv,10-99,.csv,1,1,15,two_per_file_15x2
166,83,1,1600,结果1-1600,two_per_file,,检测结果 (83).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (83).csv,结果汇总\结果1-1600\10-99\检测结果 (83).csv,10-99,.csv,2,16,30,two_per_file_15x2
167,84,1,1600,结果1-1600,two_per_file,,检测结果 (84).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (84).csv,结果汇总\结果1-1600\10-99\检测结果 (84).csv,10-99,.csv,1,1,15,two_per_file_15x2
168,84,1,1600,结果1-1600,two_per_file,,检测结果 (84).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (84).csv,结果汇总\结果1-1600\10-99\检测结果 (84).csv,10-99,.csv,2,16,30,two_per_file_15x2
169,85,1,1600,结果1-1600,two_per_file,,检测结果 (85).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (85).csv,结果汇总\结果1-1600\10-99\检测结果 (85).csv,10-99,.csv,1,1,15,two_per_file_15x2
170,85,1,1600,结果1-1600,two_per_file,,检测结果 (85).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (85).csv,结果汇总\结果1-1600\10-99\检测结果 (85).csv,10-99,.csv,2,16,30,two_per_file_15x2
171,86,1,1600,结果1-1600,two_per_file,,检测结果 (86).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (86).csv,结果汇总\结果1-1600\10-99\检测结果 (86).csv,10-99,.csv,1,1,15,two_per_file_15x2
172,86,1,1600,结果1-1600,two_per_file,,检测结果 (86).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (86).csv,结果汇总\结果1-1600\10-99\检测结果 (86).csv,10-99,.csv,2,16,30,two_per_file_15x2
173,87,1,1600,结果1-1600,two_per_file,,检测结果 (87).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (87).csv,结果汇总\结果1-1600\10-99\检测结果 (87).csv,10-99,.csv,1,1,15,two_per_file_15x2
174,87,1,1600,结果1-1600,two_per_file,,检测结果 (87).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (87).csv,结果汇总\结果1-1600\10-99\检测结果 (87).csv,10-99,.csv,2,16,30,two_per_file_15x2
175,88,1,1600,结果1-1600,two_per_file,,检测结果 (88).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (88).csv,结果汇总\结果1-1600\10-99\检测结果 (88).csv,10-99,.csv,1,1,15,two_per_file_15x2
176,88,1,1600,结果1-1600,two_per_file,,检测结果 (88).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (88).csv,结果汇总\结果1-1600\10-99\检测结果 (88).csv,10-99,.csv,2,16,30,two_per_file_15x2
177,89,1,1600,结果1-1600,two_per_file,,检测结果 (89).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (89).csv,结果汇总\结果1-1600\10-99\检测结果 (89).csv,10-99,.csv,1,1,15,two_per_file_15x2
178,89,1,1600,结果1-1600,two_per_file,,检测结果 (89).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (89).csv,结果汇总\结果1-1600\10-99\检测结果 (89).csv,10-99,.csv,2,16,30,two_per_file_15x2
179,90,1,1600,结果1-1600,two_per_file,,检测结果 (90).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (90).csv,结果汇总\结果1-1600\10-99\检测结果 (90).csv,10-99,.csv,1,1,15,two_per_file_15x2
180,90,1,1600,结果1-1600,two_per_file,,检测结果 (90).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (90).csv,结果汇总\结果1-1600\10-99\检测结果 (90).csv,10-99,.csv,2,16,30,two_per_file_15x2
181,91,1,1600,结果1-1600,two_per_file,,检测结果 (91).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (91).csv,结果汇总\结果1-1600\10-99\检测结果 (91).csv,10-99,.csv,1,1,15,two_per_file_15x2
182,91,1,1600,结果1-1600,two_per_file,,检测结果 (91).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (91).csv,结果汇总\结果1-1600\10-99\检测结果 (91).csv,10-99,.csv,2,16,30,two_per_file_15x2
183,92,1,1600,结果1-1600,two_per_file,,检测结果 (92).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (92).csv,结果汇总\结果1-1600\10-99\检测结果 (92).csv,10-99,.csv,1,1,15,two_per_file_15x2
184,92,1,1600,结果1-1600,two_per_file,,检测结果 (92).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (92).csv,结果汇总\结果1-1600\10-99\检测结果 (92).csv,10-99,.csv,2,16,30,two_per_file_15x2
185,93,1,1600,结果1-1600,two_per_file,,检测结果 (93).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (93).csv,结果汇总\结果1-1600\10-99\检测结果 (93).csv,10-99,.csv,1,1,15,two_per_file_15x2
186,93,1,1600,结果1-1600,two_per_file,,检测结果 (93).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (93).csv,结果汇总\结果1-1600\10-99\检测结果 (93).csv,10-99,.csv,2,16,30,two_per_file_15x2
187,94,1,1600,结果1-1600,two_per_file,,检测结果 (94).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (94).csv,结果汇总\结果1-1600\10-99\检测结果 (94).csv,10-99,.csv,1,1,15,two_per_file_15x2
188,94,1,1600,结果1-1600,two_per_file,,检测结果 (94).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (94).csv,结果汇总\结果1-1600\10-99\检测结果 (94).csv,10-99,.csv,2,16,30,two_per_file_15x2
189,95,1,1600,结果1-1600,two_per_file,,检测结果 (95).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (95).csv,结果汇总\结果1-1600\10-99\检测结果 (95).csv,10-99,.csv,1,1,15,two_per_file_15x2
190,95,1,1600,结果1-1600,two_per_file,,检测结果 (95).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (95).csv,结果汇总\结果1-1600\10-99\检测结果 (95).csv,10-99,.csv,2,16,30,two_per_file_15x2
191,96,1,1600,结果1-1600,two_per_file,,检测结果 (96).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (96).csv,结果汇总\结果1-1600\10-99\检测结果 (96).csv,10-99,.csv,1,1,15,two_per_file_15x2
192,96,1,1600,结果1-1600,two_per_file,,检测结果 (96).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (96).csv,结果汇总\结果1-1600\10-99\检测结果 (96).csv,10-99,.csv,2,16,30,two_per_file_15x2
193,97,1,1600,结果1-1600,two_per_file,,检测结果 (97).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (97).csv,结果汇总\结果1-1600\10-99\检测结果 (97).csv,10-99,.csv,1,1,15,two_per_file_15x2
194,97,1,1600,结果1-1600,two_per_file,,检测结果 (97).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (97).csv,结果汇总\结果1-1600\10-99\检测结果 (97).csv,10-99,.csv,2,16,30,two_per_file_15x2
195,98,1,1600,结果1-1600,two_per_file,,检测结果 (98).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (98).csv,结果汇总\结果1-1600\10-99\检测结果 (98).csv,10-99,.csv,1,1,15,two_per_file_15x2
196,98,1,1600,结果1-1600,two_per_file,,检测结果 (98).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (98).csv,结果汇总\结果1-1600\10-99\检测结果 (98).csv,10-99,.csv,2,16,30,two_per_file_15x2
197,99,1,1600,结果1-1600,two_per_file,,检测结果 (99).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (99).csv,结果汇总\结果1-1600\10-99\检测结果 (99).csv,10-99,.csv,1,1,15,two_per_file_15x2
198,99,1,1600,结果1-1600,two_per_file,,检测结果 (99).csv,..\medicaldata\结果汇总\结果1-1600\10-99\检测结果 (99).csv,结果汇总\结果1-1600\10-99\检测结果 (99).csv,10-99,.csv,2,16,30,two_per_file_15x2
199,100,1,1600,结果1-1600,two_per_file,,检测结果 (100).csv,..\medicaldata\结果汇总\结果1-1600\100-800\检测结果 (100).csv,结果汇总\结果1-1600\100-800\检测结果 (100).csv,100-800,.csv,1,1,15,two_per_file_15x2
200,100,1,1600,结果1-1600,two_per_file,,检测结果 (100).csv,..\medicaldata\结果汇总\结果1-1600\100-800\检测结果 (100).csv,结果汇总\结果1-1600\100-800\检测结果 (100).csv,100-800,.csv,2,16,30,two_per_file_15x2
201,101,1,1600,结果1-1600,two_per_file,,检测结果 (101).csv,..\medicaldata\结果汇总\结果1-1600\100-800\检测结果 (101).csv,结果汇总\结果1-1600\100-800\检测结果 (101).csv,100-800,.csv,1,1,15,two_per_file_15x2
202,101,1,1600,结果1-1600,two_per_file,,检测结果 (101).csv,..\medicaldata\结果汇总\结果1-1600\100-800\检测结果 (101).csv,结果汇总\结果1-1600\100-800\检测结果 (101).csv,100-800,.csv,2,16,30,two_per_file_15x2
